id,condition,dominant_freq,centroid,bandwidth,energy
id_00,abnormal,1189.3,708.3054543543934,1187.5749140909425,10.809411
id_00,abnormal,1191.2,1120.2871931169127,1712.1738621839047,10.928116
id_00,abnormal,1008.8000000000001,831.1822485574579,1387.4311384226671,11.743478
id_00,abnormal,1343.6000000000001,690.0031386068632,1096.9973770002248,11.626813
id_00,abnormal,2682.7000000000003,1158.0818434983546,1544.40997309284,12.012366
id_00,abnormal,1217.1000000000001,727.9352714034079,1165.681972349785,11.584087
id_00,abnormal,1409.6000000000001,553.8765148890989,988.9736495051452,11.885948
id_00,abnormal,1494.7,1193.008601726822,1765.0151212643282,10.78994
id_00,abnormal,1191.1000000000001,719.0612441236898,1190.7222445859281,11.316126
id_00,abnormal,1617.5,602.3133248670756,1006.5770119321164,11.061027
id_00,abnormal,1020.7,959.4128796893208,1315.5574994012834,11.730174
id_00,abnormal,1000.0,969.9297038612574,1544.6685310980847,10.132651
id_00,abnormal,1190.8,828.3525852903674,1381.3401043918939,12.2401905
id_00,abnormal,1190.3,682.8349901845946,1145.7339892690957,11.266791
id_00,abnormal,1492.4,774.1505348244028,1220.3786531492751,10.937244
id_00,abnormal,2626.6000000000004,1321.5263939760641,1630.5558417202915,11.24164
id_00,abnormal,1094.3,652.4106297287699,1069.767978142845,10.845478
id_00,abnormal,1629.2,641.5966991441558,1146.072550714567,11.713545
id_00,abnormal,1214.4,775.8616002288485,1227.6220270182541,11.70978
id_00,abnormal,1121.5,986.1733699304616,1387.7873263916372,11.40314
id_00,abnormal,1094.1000000000001,727.9777253563806,1170.4963402714905,11.57355
id_00,abnormal,1217.3,770.7793639491624,1227.2297224869694,12.622084
id_00,abnormal,1191.7,661.5316285373409,1136.435300110506,12.102459
id_00,abnormal,1494.5,766.8126606839286,1218.6520942566226,11.686301
id_00,abnormal,1653.8000000000002,1259.6089886354482,1685.5544037494046,11.614636
id_00,abnormal,1191.9,707.6764858792703,1179.7229086538503,12.004979
id_00,abnormal,1180.6000000000001,1110.266744153648,1684.3685452127672,12.612447
id_00,abnormal,1188.8,895.8931963886547,1479.199345371478,11.879865
id_00,abnormal,1410.2,612.7537322782183,1100.754868446042,12.154088
id_00,abnormal,1495.6000000000001,773.1227150516812,1226.8819680880451,11.573208
id_00,abnormal,1368.5,821.3336778685848,1272.0283000803902,11.558518
id_00,abnormal,1030.1000000000001,845.0688541541873,1421.88049312692,11.290285
id_00,abnormal,1189.5,701.1912344935258,1176.8493852956653,11.536425
id_00,abnormal,1077.9,784.840976438386,1337.5082082856127,12.200388
id_00,abnormal,1494.1000000000001,722.5120025140027,1185.8147436773074,17.379364
id_00,abnormal,1295.4,957.3285950828599,1414.8620885165587,19.759779
id_00,abnormal,1218.0,644.4858720760955,1080.5769034883047,19.630297
id_00,abnormal,1410.4,536.8674824557193,980.3312965671001,21.65775
id_00,abnormal,1409.5,511.15478139320476,957.7382315609332,18.978615
id_00,abnormal,1492.8000000000002,643.1411250800572,1071.5278980170947,18.790066
id_00,abnormal,1190.4,756.9606919349648,1391.107673418123,17.380865
id_00,abnormal,1409.5,619.3259866283485,1129.975592587363,18.99166
id_00,abnormal,1190.3,1000.3767692378266,1598.133127819811,18.839838
id_00,abnormal,1411.9,546.9518040832935,996.9310686798519,16.176497
id_00,abnormal,1345.0,645.1159444522418,1072.640490995324,16.734007
id_00,abnormal,1191.0,855.0901727713575,1480.5876681326308,17.128508
id_00,abnormal,1328.4,745.5075351368021,1314.3899897256358,17.953196
id_00,abnormal,1082.5,605.7508233461222,1108.748312128314,17.896914
id_00,abnormal,1492.6000000000001,705.1489897417001,1155.8282072997845,16.125374
id_00,abnormal,1094.1000000000001,1238.1622691696862,1753.5567528382633,17.305468
id_00,abnormal,1115.0,758.3446856401838,1376.223318060746,17.448452
id_00,abnormal,1495.1000000000001,751.9893449420182,1217.5556612614416,18.551271
id_00,abnormal,1189.5,888.7350321981896,1476.5812967688355,17.540714
id_00,abnormal,1215.1000000000001,730.7237865445743,1199.8213996018949,18.417465
id_00,abnormal,1492.3000000000002,641.7020195564744,1074.5836873417113,19.695755
id_00,abnormal,1295.0,630.5702739343247,1073.782478690641,23.2395
id_00,abnormal,1190.8,787.2974186434435,1443.8849420245606,24.035698
id_00,abnormal,1403.7,1026.3943137183019,1456.778032153446,3.1034236
id_00,abnormal,1190.3,1220.511929950029,1609.36120238374,2.6617434
id_00,abnormal,1083.8,1104.444316915492,1458.38995431843,2.6818953
id_00,abnormal,1008.1,1325.240524983378,1700.470411452143,2.6923811
id_00,abnormal,1191.6000000000001,1263.7909004921557,1668.8959663396042,2.5592034
id_00,abnormal,1078.4,1236.709410896132,1634.6094902207087,2.1838338
id_00,abnormal,1411.4,1451.7935167668343,1825.3177826832991,2.6867218
id_00,abnormal,1190.5,1206.678446261441,1643.7406934697026,2.9202795
id_00,abnormal,1191.3,1214.391330083518,1640.1787629156127,2.5786226
id_00,abnormal,1218.4,1098.3848119505478,1445.5541101456574,2.645204
id_00,abnormal,1273.4,1118.9419975274684,1485.0334769173078,2.63489
id_00,abnormal,1294.7,1123.7549912369245,1475.6713214580875,2.7233613
id_00,abnormal,1300.7,1816.417093407795,1847.1649764839556,2.3854938
id_00,abnormal,1220.3,1114.3319431631544,1453.9218160062883,2.5763617
id_00,abnormal,1189.1000000000001,1139.2230110792964,1501.8487973865688,2.2884586
id_00,abnormal,1095.7,1134.295402982185,1480.3167034716407,2.8265717
id_00,abnormal,1277.8000000000002,1144.4352260566616,1434.7239625689772,2.856276
id_00,abnormal,1344.6000000000001,1563.6512537666551,1692.0285406695396,2.3276775
id_00,abnormal,1239.1000000000001,992.773353848286,1393.8879280413955,2.7512188
id_00,abnormal,1191.0,1262.5715496153214,1680.1761573622016,2.6064353
id_00,abnormal,1190.4,1216.6756608385308,1623.7240569139292,2.651706
id_00,abnormal,1188.7,1050.0824732557771,1457.7289158750673,2.9025564
id_00,abnormal,1492.0,1091.2648623377008,1435.1294032674432,2.8310945
id_00,abnormal,1218.3,1710.184973337669,1796.9650535390433,2.562316
id_00,abnormal,2635.9,1552.1331592606102,1751.4966163545514,2.6402254
id_00,abnormal,1190.2,1214.1596989028787,1609.0092317196315,2.5742888
id_00,abnormal,1191.4,1510.541835284626,1871.2608635712108,2.5839245
id_00,abnormal,1401.4,1129.8593480567133,1455.3209160786598,2.8307488
id_00,abnormal,1078.5,1251.716642384103,1641.694401900787,2.4526021
id_00,abnormal,1493.6000000000001,1092.2692652753974,1439.4176391669153,2.605206
id_00,abnormal,1191.3,1516.9927645362736,1837.0586144787626,2.5004494
id_00,abnormal,1344.9,1095.5547843116994,1445.5586485454664,2.6328776
id_00,abnormal,1190.8,1116.5507073381484,1477.2021863479215,2.707718
id_00,abnormal,1081.4,1148.8794421207024,1464.8690890966895,2.7350717
id_00,abnormal,1082.9,1235.2755246022487,1637.533166009762,2.6184103
id_00,abnormal,1010.2,1623.725334658845,1827.4557538712843,2.4914913
id_00,abnormal,1190.4,1214.1834909711722,1668.2922030073132,2.7223892
id_00,abnormal,1190.8,1063.5162737949063,1448.8283883427491,2.8696756
id_00,abnormal,1411.6000000000001,1031.8774654034637,1455.6633412308051,2.7292027
id_00,abnormal,1018.5,1199.5286086865215,1603.7376693824542,2.619636
id_00,abnormal,1190.5,1065.3345937068568,1461.2180477015363,2.8687718
id_00,abnormal,1216.1000000000001,1067.8056467126032,1406.8973754113667,2.6099253
id_00,abnormal,1215.7,1049.522510620917,1414.8149677479207,2.9498043
id_00,abnormal,1074.2,1190.123457302975,1578.9198622888075,2.577285
id_00,abnormal,1190.0,1460.350972317293,1852.1599182086932,2.6767662
id_00,abnormal,1399.3000000000002,1022.2251887372545,1460.9930539410507,2.794871
id_00,abnormal,1095.7,1101.826986308715,1445.9758451064688,2.859919
id_00,abnormal,1493.9,1070.2402135028547,1414.2471190367564,2.7443206
id_00,abnormal,1017.2,1170.015647411158,1581.2163269695855,2.7168458
id_00,abnormal,1114.9,1673.227014610897,1848.0903642210237,2.5359516
id_00,abnormal,1116.0,1216.575838941045,1483.13396418953,2.5550308
id_00,abnormal,1411.4,1016.6646809896873,1452.6965919413367,2.6133206
id_00,abnormal,1190.9,1063.2048116250805,1460.7000799141706,3.0940762
id_00,abnormal,1216.5,1122.6538752058307,1471.898685149794,2.753085
id_00,abnormal,1495.9,1136.2525977177613,1475.2788795499243,2.7367003
id_00,abnormal,1179.3,1108.1583872586566,1428.8275576737426,2.8441122
id_00,abnormal,1234.5,1038.2895533058472,1364.5903420484572,2.7162032
id_00,abnormal,1190.6000000000001,1397.9751684897556,1760.3451402294982,2.8247364
id_00,abnormal,1191.0,1323.4389713627033,1701.8607345550986,3.0959928
id_00,abnormal,1494.6000000000001,1117.3328646863606,1458.4786459136994,2.975559
id_00,abnormal,1191.8,1255.8162972434347,1675.334692266561,2.7143588
id_00,abnormal,1190.5,1071.2766330713225,1460.204611005006,2.8684232
id_00,abnormal,1182.7,996.5453979094805,1411.8741596657394,2.6198156
id_00,abnormal,1217.1000000000001,1053.767142246108,1400.7490584044795,2.7912164
id_00,abnormal,1413.6000000000001,993.7402713809682,1418.2727318348,2.785674
id_00,abnormal,1218.5,1089.2919599053366,1446.3823078446267,2.8813226
id_00,abnormal,1084.4,1351.5693718835507,1634.662374819548,2.9323823
id_00,abnormal,1193.1000000000001,1182.0880148183505,1542.7858879132614,2.3950846
id_00,abnormal,1191.8,1256.9666902209613,1686.0823624298116,2.7302496
id_00,abnormal,1193.0,1736.483326241197,1895.207344906848,2.7735953
id_00,abnormal,2222.3,1634.2897107266444,1853.9376056304436,2.6256707
id_00,abnormal,1493.4,1091.2356977351824,1438.516375254033,2.6690857
id_00,abnormal,1121.4,1243.4620133131757,1624.2970786756707,2.5260756
id_00,abnormal,1492.6000000000001,1108.0703796562598,1458.376202622462,2.8060818
id_00,abnormal,1192.4,1075.6422513350317,1454.2725664333316,2.3681037
id_00,abnormal,1218.5,1036.498358563041,1390.469893519474,2.9689453
id_00,abnormal,1006.7,1208.9500317785546,1644.635415652453,2.9875298
id_00,abnormal,1180.5,1011.1531202383176,1421.36046551641,2.8315465
id_00,abnormal,1189.5,1092.2989336277167,1481.8854137487715,2.6149805
id_00,abnormal,1081.9,1083.8014690430546,1444.491529076283,3.1634839
id_00,abnormal,1011.2,1224.8629219621741,1613.446109096419,2.4849463
id_00,abnormal,1081.9,1241.8430134454711,1628.8359942325549,2.571369
id_00,abnormal,1220.4,1093.1651442259802,1448.0080785164002,2.9552498
id_00,abnormal,1294.8000000000002,1114.627976769434,1457.6291002725295,3.0009253
id_00,abnormal,1411.8000000000002,1024.967886639394,1456.1809855592942,3.1740448
id_00,abnormal,1219.9,1492.3901858955046,1673.3056804536434,2.7727873
id_00,abnormal,1130.8,1236.02967078216,1632.573419265737,3.185453
id_00,abnormal,1246.0,1089.237760059301,1441.2399236065507,3.129715
id_00,abnormal,1078.0,1220.2589695708975,1619.702906124577,3.0623703
id_00,abnormal,1081.9,1204.548598639949,1594.5635658430397,2.792914
id_00,abnormal,1059.5,1668.4204957674751,1830.919449765586,2.6592438
id_00,abnormal,1495.3000000000002,1119.1570525406328,1468.9238960982761,2.923964
id_00,abnormal,1330.0,1216.816025251746,1603.8507055701084,2.3678365
id_00,abnormal,1190.1000000000001,1056.411053461915,1440.3883659166224,3.0194092
id_00,abnormal,1190.1000000000001,1054.4931361605147,1442.6222426910044,2.69581
id_00,abnormal,1307.6000000000001,1379.5969901806086,1611.3592112745387,2.729205
id_00,abnormal,1412.9,999.2837597080804,1430.2347361461912,2.9171264
id_00,abnormal,1493.7,1125.3883781168681,1474.9133524319475,2.7895365
id_00,abnormal,1191.5,1122.1600694467527,1485.0057491657437,2.638135
id_00,abnormal,1129.9,1703.561208469332,1950.8437143193169,2.5824392
id_00,abnormal,1571.2,1063.1067831262908,1510.7999776385066,2.6793265
id_00,abnormal,1495.3000000000002,1094.2644015464919,1440.030913442782,2.695756
id_00,abnormal,1189.9,1282.4151360073445,1696.4998911104929,2.6619778
id_00,abnormal,1627.6000000000001,1070.3006251221761,1504.5490378459263,2.8579538
id_00,abnormal,1018.5,1217.0323847192167,1623.5928400576593,2.3841875
id_00,abnormal,1003.8000000000001,1843.840930608241,1953.8594621490574,2.4564636
id_00,abnormal,1344.2,1041.6103207314154,1393.6627390276303,3.025452
id_00,abnormal,1192.1000000000001,1076.730479009261,1472.8828461579226,2.7140741
id_00,abnormal,1534.6000000000001,1739.3021138215838,1844.5112183075228,2.2864597
id_00,abnormal,1133.5,1207.297306474059,1610.1434651134834,2.5975642
id_00,abnormal,1008.2,1313.3260934085768,1688.584777287177,2.5185966
id_00,abnormal,1130.6000000000001,1181.0444346240781,1571.854044109616,2.7377667
id_00,abnormal,1215.1000000000001,1030.7381733188802,1385.315115489291,4.864929
id_00,abnormal,1630.0,961.6193121861428,1365.6851577092461,4.524732
id_00,abnormal,1012.7,1153.5571415127636,1577.5386008961436,4.0409455
id_00,abnormal,1295.8000000000002,1046.4054194541072,1400.6502929032943,3.9136848
id_00,abnormal,1094.6000000000001,1504.5695079782038,1773.0160554458976,3.78742
id_00,abnormal,1344.9,1012.5268598594294,1364.7134718620412,4.14235
id_00,abnormal,1294.5,981.4962902760187,1341.2229812352696,4.077526
id_00,abnormal,1494.3000000000002,1059.3460296927085,1411.6001535027963,3.5530374
id_00,abnormal,1296.7,1038.5911606820591,1399.2989423056424,4.0002284
id_00,abnormal,1189.5,1316.4935539762394,1709.725331414279,4.2918186
id_00,abnormal,1189.3,1081.111839276071,1493.9895718313503,3.778853
id_00,abnormal,1076.7,1092.6090617066627,1498.1883769991243,3.570287
id_00,abnormal,1049.0,1398.9387790582641,1644.6393334293107,3.732069
id_00,abnormal,1295.8000000000002,969.0277022227873,1327.890836934725,4.326024
id_00,abnormal,1182.2,960.9060071215514,1388.7794817968922,3.995206
id_00,abnormal,1079.8,1140.8276809168926,1546.8392786118259,3.5131614
id_00,abnormal,1206.1000000000001,1449.6732584195654,1684.7126878090187,3.8145442
id_00,abnormal,1077.4,1288.627440980779,1702.9297698038536,3.9196465
id_00,abnormal,1409.5,957.8902905605709,1370.7198194413438,4.162022
id_00,abnormal,1033.0,1290.1517385903567,1606.370594120391,3.8342454
id_00,abnormal,1190.9,1319.5166898366306,1794.5364350179075,3.731366
id_00,abnormal,1191.2,984.6402641820198,1364.1220420819423,4.2286096
id_00,abnormal,1213.2,1039.8043842761915,1378.5553907441065,4.1649528
id_00,abnormal,1215.8,998.9577052660715,1352.1158959402815,3.6825054
id_00,abnormal,1294.4,985.3613187669997,1343.3142800455012,3.660915
id_00,abnormal,1215.0,1027.5240688676372,1380.1499964264083,4.173204
id_00,abnormal,1012.4000000000001,1234.4967489447538,1634.0808822989695,3.6766438
id_00,abnormal,1213.3,1050.063982015729,1397.4757544978174,3.7050061
id_00,abnormal,1169.9,1040.0508509590313,1398.3153877110133,3.8545964
id_00,abnormal,1362.2,960.0454911261893,1335.4590656694638,4.5400267
id_00,abnormal,1019.5,1023.5223518209342,1350.9869916104346,3.6323986
id_00,abnormal,1189.8,1192.0678556427351,1610.3359170789427,3.9302719
id_00,abnormal,1218.1000000000001,1000.4810622060462,1363.9318880691442,4.0521555
id_00,abnormal,1111.1000000000001,1332.639639021853,1595.4371927702782,3.481845
id_00,abnormal,1082.0,917.3284591034337,1314.0284417271976,4.2488327
id_00,abnormal,1191.0,1148.6042418147376,1614.7802638461287,3.8486028
id_00,abnormal,1036.2,1292.8791452578166,1589.2858369930034,3.8769095
id_00,abnormal,1345.5,1078.6121768560545,1411.952505259021,4.322308
id_00,abnormal,1191.6000000000001,1067.3548556207297,1481.6496868561435,4.3331747
id_00,abnormal,1493.4,994.4465739706259,1354.722336246146,4.513483
id_00,abnormal,1191.0,1175.407705237834,1635.839668339051,3.6820254
id_00,abnormal,1125.3,1121.0526606424394,1523.6071301304319,3.4914713
id_00,abnormal,1166.9,925.4548351324071,1347.787652079769,4.6925964
id_00,abnormal,1095.9,1030.645213260674,1397.642261837777,4.0522513
id_00,abnormal,1189.9,1037.1391763342615,1406.0238688178538,3.7785246
id_00,abnormal,1081.5,1065.823101806213,1476.0834716069016,4.1546903
id_00,abnormal,1181.8,905.4183743419535,1327.1620687334373,4.451971
id_00,abnormal,1190.7,1070.840490127859,1506.9599736791167,4.4771914
id_00,abnormal,1427.4,1311.5570718342997,1612.9707549832078,3.8228543
id_00,abnormal,1191.9,978.1493977740364,1377.2740057285953,4.2807155
id_00,abnormal,1190.2,1127.860486674281,1558.9857090411617,4.5663643
id_00,abnormal,1628.1000000000001,1014.409384199163,1450.8630723489896,3.9152703
id_00,abnormal,1800.1000000000001,1125.6451649114438,1482.1594005167844,4.2822795
id_00,abnormal,1183.4,957.80509634166,1364.5234526619045,4.563239
id_00,abnormal,1125.8,1083.517832724351,1491.7556559870459,4.224693
id_00,abnormal,1139.2,910.1548755349877,1316.57144700319,4.3077
id_00,abnormal,1189.4,1104.8851079583949,1567.7356915133305,4.5996366
id_00,abnormal,1191.0,1212.098817262566,1624.9064846319363,3.794237
id_00,abnormal,1127.2,1082.2254882733473,1487.729126712666,4.001413
id_00,abnormal,1002.9000000000001,1227.2673028856352,1586.0023558849923,4.225199
id_00,abnormal,1190.7,1259.961485289772,1709.5730046926567,4.212606
id_00,abnormal,1146.1000000000001,1051.3668858970177,1363.2659973917646,4.1483417
id_00,abnormal,1295.3000000000002,970.283179520928,1334.3544122388946,4.123822
id_00,abnormal,1190.9,951.3607759127664,1367.6599369573182,4.2420845
id_00,abnormal,1083.3,1003.8410014939344,1345.7173148136874,4.221151
id_00,abnormal,1154.6000000000001,1028.4120972934409,1372.05684809805,3.8357582
id_00,abnormal,1208.0,1197.9528440079307,1557.7715685063856,4.622571
id_00,abnormal,1022.6,1139.103318380477,1559.8049135967897,3.3084195
id_00,abnormal,1403.5,1064.0232573100318,1476.2201107517972,4.4465427
id_00,abnormal,1191.1000000000001,1075.744449290033,1517.532200139064,4.738523
id_00,abnormal,1190.2,1099.99008924942,1544.5593274350094,4.588843
id_00,abnormal,1189.8,1390.0263706392861,1891.3049494224747,4.3193913
id_00,abnormal,1411.3000000000002,947.6385185961166,1365.0757668345984,4.0633755
id_00,abnormal,1162.7,1176.116822638462,1629.7326862384184,4.2194486
id_00,abnormal,1191.1000000000001,1112.6136773149062,1531.996543549159,3.516556
id_00,abnormal,1346.2,974.8911373577207,1336.5689065046236,4.095028
id_00,abnormal,1413.2,934.846017223624,1359.2574058578714,4.2036414
id_00,abnormal,1345.2,991.5905762541721,1359.7738887669973,4.3666472
id_00,abnormal,1190.2,1091.6913255252655,1555.1941591634818,4.264697
id_00,abnormal,1189.7,1108.1480923831862,1548.783318768942,4.3304524
id_00,abnormal,1571.2,968.2210076831827,1405.577265039503,4.1199393
id_00,abnormal,1189.7,1127.7367554437812,1573.8327343231329,4.06434
id_00,abnormal,1268.3000000000002,1463.1818646725387,1697.9988085236712,3.8511105
id_00,abnormal,1213.1000000000001,1041.08852694135,1404.1287679246268,4.0802636
id_00,abnormal,1411.4,1373.179701015517,1773.584834134315,3.179224
id_00,abnormal,1190.6000000000001,1139.2522852640172,1571.947489050145,3.9251704
id_00,abnormal,1346.6000000000001,985.5404819163017,1358.4820916187168,4.337749
id_00,abnormal,1190.1000000000001,1097.4999507843822,1558.9782254788436,4.0447326
id_00,abnormal,1018.1,1117.1569504406202,1548.5984653940507,3.952942
id_00,abnormal,1190.8,1145.9727174531129,1571.153775370877,3.5542371
id_00,abnormal,1191.2,1115.4195948111692,1602.416894991272,3.941887
id_00,abnormal,1344.9,956.8353463963002,1319.6431242422652,4.6047416
id_00,abnormal,1096.1000000000001,999.1976324264957,1360.8841881753006,4.36335
id_00,abnormal,1346.1000000000001,1010.462128646894,1375.1484022274935,3.9957657
id_00,abnormal,1191.0,1119.4828580339934,1573.315767092374,4.4602423
id_00,abnormal,1355.4,1089.7176433893321,1472.3076845941491,4.7789993
id_00,abnormal,1190.6000000000001,1151.0852450054233,1584.7508458607654,3.6751668
id_00,abnormal,1130.7,1139.3727803836566,1558.4220091654795,3.6500645
id_00,abnormal,1494.7,1002.5872449106754,1373.5017012183996,4.7057786
id_00,abnormal,1040.2,1158.2572526018162,1455.7460319147428,3.604216
id_00,abnormal,1191.1000000000001,964.6821758734204,1360.857004895932,4.438571
id_00,abnormal,1219.6000000000001,975.6511148100562,1321.9740659720894,4.011677
id_00,abnormal,1189.5,1112.5830049744611,1555.0166690261271,4.2898617
id_00,abnormal,1216.0,964.1640602271556,1328.8018225250185,4.2002225
id_00,abnormal,1095.5,961.5516347609052,1321.425371232443,4.494651
id_00,abnormal,1190.4,1153.22312546204,1618.0070381842122,4.27087
id_00,abnormal,1329.7,1123.2676956216949,1556.395913709754,4.0357347
id_00,abnormal,1182.8,920.7330232387808,1338.4543997504143,4.6107435
id_00,abnormal,1191.3,1107.7241922464318,1624.336601484497,4.517546
id_00,abnormal,1083.0,1069.2195750190338,1486.153361135269,4.301068
id_00,abnormal,1294.0,1021.9153885068175,1390.408773745464,4.1258955
id_00,abnormal,1192.0,1157.482224872023,1576.1382588202287,3.6669168
id_00,abnormal,1192.0,1354.1914642506606,1909.7174789739518,4.682577
id_00,abnormal,1245.9,1135.6664598908753,1414.5559612890336,4.3785386
id_00,abnormal,1189.9,1021.5623634637999,1399.3901566285206,4.1729116
id_00,abnormal,1188.7,1161.2509538521724,1612.2035655922439,3.962217
id_00,abnormal,1491.4,994.2674009311548,1373.4806667530524,4.263982
id_00,abnormal,1029.7,1169.3215959400322,1534.0699285443698,4.4753237
id_00,abnormal,1218.9,974.9037050389909,1342.309572580606,4.6675544
id_00,abnormal,1215.5,987.9358184023625,1368.1931812102455,4.1946754
id_00,abnormal,1219.3,993.2767664887111,1364.5969913701842,4.0762224
id_00,abnormal,1410.8000000000002,917.4807835252834,1335.6278142442063,4.000982
id_00,abnormal,1344.2,1047.7767881046968,1416.9308961737179,3.6836472
id_00,abnormal,1189.5,1059.5330430671524,1548.704388089584,4.6757464
id_00,abnormal,1345.8000000000002,980.4735526730957,1353.3058390849133,4.3008842
id_00,abnormal,1181.3,946.7407957507288,1364.8322181287333,3.8714006
id_00,abnormal,1191.4,989.9241788526778,1388.8017633388718,4.014687
id_00,abnormal,1492.4,1217.01085290549,1558.663399662392,4.2665787
id_00,abnormal,1023.3000000000001,1036.073341294585,1393.885614999449,3.9470253
id_00,abnormal,1190.6000000000001,1091.9898014093872,1570.735031984525,4.7281117
id_00,abnormal,2374.1,1666.1983181709907,1941.1660860470874,4.283546
id_00,abnormal,1293.8000000000002,949.2648233762918,1318.0505958586627,4.533064
id_00,abnormal,1018.7,1044.1344377281644,1473.7314682682052,4.562555
id_00,abnormal,1493.4,998.8144440377724,1335.137102197994,4.664762
id_00,abnormal,1131.7,1053.9605776645726,1472.245118613314,4.4783053
id_00,abnormal,1299.1000000000001,898.643805046715,1333.9408337505618,4.1109934
id_00,abnormal,1383.0,1637.6429852577319,1886.883294595712,4.0066547
id_00,abnormal,1409.7,876.1421303467423,1299.0854008208678,4.848591
id_00,abnormal,1102.8,1355.599260624513,1550.8824899869392,4.006067
id_00,abnormal,1083.8,1082.1886408880437,1500.7409612588822,4.0736637
id_00,abnormal,2671.5,1849.36494757682,2133.055147305059,4.282882
id_00,abnormal,1077.9,1284.1302446840452,1502.6596122392857,4.4123244
id_02,normal,1192.1000000000001,1775.5235397464792,1756.9114737841085,4.2363434
id_02,normal,1661.7,1755.9229393176963,1754.9717486530312,4.3866334
id_02,normal,1660.4,1742.0952872363341,1756.3907186111023,4.5598907
id_02,normal,1660.9,1818.4591471882554,1763.6045468354318,4.4001007
id_02,normal,1659.0,1774.5339111001206,1762.511989514482,4.3242383
id_02,normal,1132.3,1823.2636972418295,1774.4537121084848,3.9901052
id_02,normal,1659.7,1956.1984650988486,1797.3588367475468,4.0185356
id_02,normal,1659.1000000000001,1849.840661743574,1793.6625911018502,4.1801553
id_02,normal,1658.1000000000001,1767.4404219334967,1775.4049025487084,4.24808
id_02,normal,1656.8000000000002,1750.8949814897185,1769.7103260398628,4.15674
id_02,normal,1006.7,1815.414520325189,1784.0890279713083,4.2299447
id_02,normal,1027.4,1781.7783134455415,1774.7584336508976,4.2799664
id_02,normal,1657.4,1775.0817703121977,1765.41579200383,4.4934793
id_02,normal,1659.4,1758.6166460481718,1754.6939645688465,4.473738
id_02,normal,1192.0,1798.529602721733,1782.2945907918179,4.2805877
id_02,normal,1659.3000000000002,1807.7426695854856,1780.6185989153441,4.6875415
id_02,normal,1991.5,1828.4862385580707,1789.7536470032894,4.2207685
id_02,normal,1659.2,1756.522168473289,1760.972011048195,4.5264397
id_02,normal,1011.7,1834.0860061604762,1782.7483229208701,4.1324716
id_02,normal,1660.2,1763.8097872921264,1777.0832851448433,4.3820434
id_02,normal,1659.5,1796.2416239747247,1766.086047242237,4.2484784
id_02,normal,1657.0,1790.767980052856,1772.01720846031,4.2502623
id_02,normal,1658.9,1809.3899713226679,1785.7456834337622,4.1856523
id_02,normal,1190.6000000000001,1768.6211654239598,1766.1825391915809,4.0931983
id_02,normal,1659.4,1759.4411577469039,1767.7315337204095,4.482437
id_02,normal,1657.6000000000001,1758.9997872643048,1761.2574714138243,4.320161
id_02,normal,1654.7,1773.3356592183502,1767.138024132765,4.358616
id_02,normal,1655.3000000000002,1827.430164839495,1790.440234881302,4.2328053
id_02,normal,1654.3000000000002,1813.1590215255933,1778.3173579208585,4.1497316
id_02,normal,1656.7,1822.986208659166,1769.9182387492806,4.1932445
id_02,normal,1657.0,1883.995445297089,1814.3476198657286,3.9241617
id_02,normal,1191.6000000000001,1778.6881631401043,1772.5900188750445,4.1437726
id_02,normal,1658.1000000000001,1767.915147790647,1769.2373480627223,4.3399243
id_02,normal,1326.1000000000001,1952.3955940390533,1824.7516710209666,3.8964183
id_02,normal,1658.9,1777.6483468975177,1782.853540259197,4.0241723
id_02,normal,1656.2,1817.4600164329227,1772.9222511602907,4.190675
id_02,normal,1656.1000000000001,1789.2974189385268,1793.1368525989797,4.0714827
id_02,normal,1658.1000000000001,1854.2641366587538,1807.4100702738713,4.2480707
id_02,normal,1326.5,1919.1305688693124,1766.8778971731065,4.0654316
id_02,normal,1657.4,1806.2262353004126,1771.5297842782206,4.331172
id_02,normal,1324.6000000000001,1757.1638045680825,1769.355987581088,4.218422
id_02,normal,1190.8,1792.7336505518329,1774.7846445208206,4.1087685
id_02,normal,1191.2,1783.9828813015654,1768.4053958121738,4.1135554
id_02,normal,1655.2,1935.797049549519,1813.1328815757192,3.9666607
id_02,normal,1657.4,1760.2251576146305,1762.6116813513001,4.1084743
id_02,normal,1656.3000000000002,1793.9209008811108,1794.96373921025,4.1779327
id_02,normal,1658.9,1946.1452168665228,1794.349154031054,4.005718
id_02,normal,1660.3000000000002,1769.6316517783603,1765.0046779562722,4.3110404
id_02,normal,1189.9,1811.8740317767338,1780.7441298709011,4.2725844
id_02,normal,1657.1000000000001,1775.0648189285114,1765.2902610280682,4.315441
id_02,normal,1660.3000000000002,1792.8358760202227,1795.9734036210807,4.150695
id_02,normal,1017.3000000000001,1845.338746496157,1785.640837257272,4.1157537
id_02,normal,1658.0,1749.589861678138,1756.5149484498231,4.4314785
id_02,normal,1657.2,1848.2115276260956,1782.6641727508145,4.2823853
id_02,normal,1190.3,1811.0751939603742,1784.2615120211353,4.032955
id_02,normal,1659.6000000000001,1769.5040588803051,1759.9870888780633,4.4416795
id_02,normal,1659.9,1847.9389048341636,1787.5223606879133,4.0195203
id_02,normal,1657.8000000000002,1853.4455448943886,1800.4374901186288,4.2356257
id_02,normal,1126.0,1834.1029588161562,1777.4659316391637,3.8737297
id_02,normal,1988.2,1763.205134456559,1762.3443320136973,4.282717
