condition,reconstruction_error,centroid,bandwidth,dominant_freq
abnormal,0.03270211,1125.6451649114438,1482.1594005167844,1800.1000000000001
abnormal,0.031610344,822.6386711126066,1437.4592804490755,1190.1000000000001
abnormal,0.035473295,630.5702739343247,1073.782478690641,1295.0
abnormal,0.03268525,1516.9927645362736,1837.0586144787626,1191.3
abnormal,0.033270553,663.8879021637807,1067.2987616750859,1217.1000000000001
abnormal,0.031940196,751.9893449420182,1217.5556612614416,1495.1000000000001
abnormal,0.030660164,1116.5507073381484,1477.2021863479215,1190.8
abnormal,0.032663703,1092.6090617066627,1498.1883769991243,1076.7
abnormal,0.031650946,1021.9153885068175,1390.408773745464,1294.0
abnormal,0.03331196,1065.823101806213,1476.0834716069016,1081.5
abnormal,0.032727502,1153.5571415127636,1577.5386008961436,1012.7
abnormal,0.03142942,996.5453979094805,1411.8741596657394,1182.7
abnormal,0.0332168,705.1489897417001,1155.8282072997845,1492.6000000000001
abnormal,0.031880483,727.9352714034079,1165.681972349785,1217.1000000000001
abnormal,0.03103826,1623.725334658845,1827.4557538712843,1010.2
abnormal,0.03248848,1292.8791452578166,1589.2858369930034,1036.2
abnormal,0.033102985,1270.1480087497782,1756.8360968622087,1345.1000000000001
abnormal,0.031686224,1313.3260934085768,1688.584777287177,1008.2
abnormal,0.031653322,1256.9666902209613,1686.0823624298116,1191.8
abnormal,0.03287992,719.1947847746568,1137.0243146652965,1279.0
abnormal,0.031616803,707.6764858792703,1179.7229086538503,1191.9
abnormal,0.031656742,1040.1966045830404,1749.520432206065,1190.4
